,Amount_invested_monthly
117077,102.8911311
117078,102.8911311
117079,102.8911311
117080,74.50629512
117081,74.50629512
117082,74.50629512
117083,74.50629512
117084,74.50629512
117085,74.50629512
117086,74.50629512
117087,74.50629512
117088,261.2683798
117089,212.9238499
117090,202.3302291
117091,100.9252711
117092,128.5624216
117093,234.7097736
117094,174.7462426
117095,86.88630491
117096,58.54050453
117097,58.54050453
117098,58.54050453
117099,58.54050453
117100,58.54050453
117101,58.54050453
117102,58.54050453
117103,58.54050453
117104,61.57538651
117105,61.57538651
117106,61.57538651
117107,61.57538651
117108,61.57538651
117109,61.57538651
117110,61.57538651
117111,61.57538651
117112,329.2138506
117113,428.1779826
117114,153.7080169
117115,46.98586366
117116,140.919453
117117,69.72792255
117118,73.88202776
117119,94.80818244
117120,29.41720053
117121,29.41720053
117122,29.41720053
117123,29.41720053
117124,29.41720053
117125,29.41720053
117126,29.41720053
117127,29.41720053
117128,0.0
117129,0.0
117130,0.0
117131,0.0
117132,0.0
117133,0.0
117134,0.0
117135,0.0
117136,31.64910879
117137,31.64910879
117138,31.64910879
117139,31.64910879
117140,31.64910879
117141,31.64910879
117142,31.64910879
117143,31.64910879
117144,416.6560297
117145,587.1205182
117146,194.6128915
117147,375.6122422
117148,65.39906106
117149,195.7295755
117150,122.3350234
117151,283.0701979
117152,100.0342447
117153,28.71577078
117154,71.08086373
117155,115.0826752
117156,215.8756191
117157,120.3522627
117158,109.1773478
117159,51.64173071
117160,12.57358106
117161,12.57358106
117162,12.57358106
117163,12.57358106
117164,12.57358106
117165,12.57358106
117166,12.57358106
117167,12.57358106
117168,84.54061659
117169,84.54061659
117170,84.54061659
117171,84.54061659
117172,84.54061659
117173,84.54061659
117174,84.54061659
117175,84.54061659
117176,639.0984995
117177,434.1197412
117178,777.6265287
117179,262.0360264
117180,841.8164569
117181,219.1287349
117182,223.1606134
117183,65.13639804
117184,44.60269252
117185,44.60269252
117186,44.60269252
117187,44.60269252
117188,44.60269252
117189,44.60269252
117190,44.60269252
117191,44.60269252
117192,62.89557777
117193,62.89557777
117194,62.89557777
117195,62.89557777
117196,62.89557777
117197,62.89557777
117198,62.89557777
117199,62.89557777
117200,370.0819296
117201,73.16729572
117202,123.1064395
117203,148.7285924
117204,139.0141644
117205,79.81817483
117206,44.25678686
117207,129.6521175
117208,121.5527774
117209,111.3478431
117210,90.62878155
117211,178.6348027
117212,103.2533435
117213,34.36903916
117214,51.96068524
117215,101.7832398
117216,25.15179698
117217,25.15179698
117218,25.15179698
117219,25.15179698
117220,25.15179698
117221,25.15179698
117222,25.15179698
117223,25.15179698
117224,145.7470318
117225,170.3774381
117226,364.0803919
117227,87.95260043
117228,583.1384438
117229,377.7854518
117230,438.1232393
117231,577.4116634
117232,51.20533045
117233,51.20533045
117234,51.20533045
117235,51.20533045
117236,51.20533045
117237,51.20533045
117238,51.20533045
117239,51.20533045
117240,26.84315911
117241,26.84315911
117242,26.84315911
117243,26.84315911
117244,26.84315911
117245,26.84315911
117246,26.84315911
117247,26.84315911
117248,16.69272813
117249,16.69272813
117250,16.69272813
117251,16.69272813
117252,16.69272813
117253,16.69272813
117254,16.69272813
117255,16.69272813
117256,60.38762378
117257,60.38762378
117258,60.38762378
117259,60.38762378
117260,60.38762378
117261,60.38762378
117262,60.38762378
117263,60.38762378
117264,172.5882636
117265,123.5726818
117266,91.02454275
117267,94.39252046
117268,42.16301909
117269,330.8298493
117270,238.6804303
117271,104.4701957
117272,121.7096085
117273,60.01414157
117274,69.03129978
117275,29.63218262
117276,76.95866033
117277,113.3058406
117278,129.5376244
117279,85.31992215
117280,14.64030715
117281,14.64030715
117282,14.64030715
117283,14.64030715
117284,14.64030715
117285,14.64030715
117286,14.64030715
117287,14.64030715
117288,60.20817277
117289,60.20817277
117290,60.20817277
117291,60.20817277
117292,60.20817277
117293,60.20817277
117294,60.20817277
117295,60.20817277
117296,41.5897281
117297,41.5897281
117298,41.5897281
117299,41.5897281
117300,41.5897281
117301,41.5897281
117302,41.5897281
117303,41.5897281
117304,180.7856714
117305,193.6770638
117306,82.53795417
117307,43.99519591
117308,154.8395357
117309,314.4469887
117310,57.13419676
117311,99.7686888
117312,18.91940805
117313,18.91940805
117314,18.91940805
117315,18.91940805
117316,18.91940805
117317,18.91940805
117318,18.91940805
117319,18.91940805
117320,26.6223552
117321,26.6223552
117322,26.6223552
117323,26.6223552
117324,26.6223552
117325,26.6223552
117326,26.6223552
117327,26.6223552
117328,37.44103708
117329,37.44103708
117330,37.44103708
117331,37.44103708
117332,37.44103708
117333,37.44103708
117334,37.44103708
117335,37.44103708
117336,88.93140796
117337,88.93140796
117338,88.93140796
117339,88.93140796
117340,88.93140796
117341,88.93140796
117342,88.93140796
117343,88.93140796
117344,166.2270719
117345,121.5531786
117346,321.2151212
117347,138.7783636
117348,92.48063525
117349,116.6690852
117350,84.94591509
117351,438.302995
117352,23.15797328
117353,23.15797328
117354,23.15797328
117355,23.15797328
117356,23.15797328
117357,23.15797328
117358,23.15797328
117359,23.15797328
117360,105.2605935
117361,202.8150696
117362,157.6922115
117363,100.7506937
117364,95.20896751
117365,23.76736816
117366,41.69980927
117367,33.41041585
117368,19.80071057
117369,19.80071057
117370,19.80071057
117371,19.80071057
117372,19.80071057
117373,19.80071057
117374,19.80071057
117375,19.80071057
117376,120.002462
117377,120.002462
117378,120.002462
117379,120.002462
117380,120.002462
117381,120.002462
117382,120.002462
117383,120.002462
117384,155.5547027
117385,106.2581582
117386,233.11154
117387,180.1078157
117388,93.60436691
117389,139.7690854
117390,198.0394495
117391,38.02143651
117392,0.0
117393,0.0
117394,0.0
117395,0.0
117396,0.0
117397,0.0
117398,0.0
117399,0.0
117400,131.5587233
117401,128.9285902
117402,86.15270412
117403,59.32370559
117404,159.2730418
117405,152.5883778
117406,124.5807448
117407,32.86336227
117408,46.72753272
117409,46.72753272
117410,46.72753272
117411,46.72753272
117412,46.72753272
117413,46.72753272
117414,46.72753272
117415,46.72753272
117416,0.0
117417,0.0
117418,0.0
117419,0.0
117420,0.0
117421,0.0
117422,0.0
117423,0.0
117424,65.8093845
117425,65.8093845
117426,65.8093845
117427,65.8093845
117428,65.8093845
117429,65.8093845
117430,65.8093845
117431,65.8093845
117432,169.060902
117433,155.9916803
117434,58.73500975
117435,455.0137975
117436,172.1619258
117437,480.2759547
117438,156.9159439
117439,115.8141236
117440,433.0225915
117441,192.8768665
117442,340.9882629
117443,33.64940028
117444,104.1837918
117445,221.853291
117446,216.6152083
117447,42.69986203
117448,35.3584224
117449,35.3584224
117450,35.3584224
117451,35.3584224
117452,35.3584224
117453,35.3584224
117454,35.3584224
117455,35.3584224
117456,74.380234
117457,74.380234
117458,74.380234
117459,74.380234
117460,74.380234
117461,74.380234
117462,74.380234
117463,74.380234
117464,22.15476831
117465,22.15476831
117466,22.15476831
117467,22.15476831
117468,22.15476831
117469,22.15476831
117470,22.15476831
117471,22.15476831
117472,26.98396089
117473,26.98396089
117474,26.98396089
117475,26.98396089
117476,26.98396089
117477,26.98396089
117478,26.98396089
117479,26.98396089
117480,616.7467563
117481,221.1205613
117482,611.6794007
117483,534.1484682
117484,95.45902718
117485,818.754777
117486,370.9041851
117487,583.8348942
117488,129.7534198
117489,129.7534198
117490,129.7534198
117491,129.7534198
117492,129.7534198
117493,129.7534198
117494,129.7534198
117495,129.7534198
117496,101.8429156
117497,101.8429156
117498,101.8429156
117499,101.8429156
117500,101.8429156
117501,101.8429156
117502,101.8429156
117503,101.8429156
117504,152.8992984
117505,152.8992984
117506,152.8992984
117507,152.8992984
117508,152.8992984
117509,152.8992984
117510,152.8992984
117511,152.8992984
117512,39.70963151
117513,39.70963151
117514,39.70963151
117515,39.70963151
117516,39.70963151
117517,39.70963151
117518,39.70963151
117519,39.70963151
117520,26.91013085
117521,26.91013085
117522,26.91013085
117523,26.91013085
117524,26.91013085
117525,26.91013085
117526,26.91013085
117527,26.91013085
117528,25.04468129
117529,25.04468129
117530,25.04468129
117531,25.04468129
117532,25.04468129
117533,25.04468129
117534,25.04468129
117535,25.04468129
117536,68.05852844
117537,37.47879144
117538,111.9182372
117539,216.137975
117540,252.4460097
117541,115.6779104
117542,211.2431765
117543,243.3140478
117544,33.5247304
117545,33.5247304
117546,33.5247304
117547,33.5247304
117548,33.5247304
117549,33.5247304
117550,33.5247304
117551,33.5247304
117552,14.34893441
117553,14.34893441
117554,14.34893441
117555,14.34893441
117556,14.34893441
117557,14.34893441
117558,14.34893441
117559,14.34893441
117560,125.3832045
117561,33.14380255
117562,45.04839462
117563,32.84624985
117564,44.44316916
117565,74.81087977
117566,83.55703387
117567,89.18442106
117568,59.46405948
117569,59.46405948
117570,59.46405948
117571,59.46405948
117572,59.46405948
117573,59.46405948
117574,59.46405948
117575,59.46405948
117576,59.75772918
117577,59.75772918
117578,59.75772918
117579,59.75772918
117580,59.75772918
117581,59.75772918
117582,59.75772918
117583,59.75772918
117584,177.8139903
117585,177.8139903
117586,177.8139903
117587,177.8139903
117588,177.8139903
117589,177.8139903
117590,177.8139903
117591,177.8139903
117592,83.96231568
117593,203.4941576
117594,153.1945871
117595,87.23888774
117596,22.18785997
117597,260.734077
117598,78.75588935
117599,109.2727463
117600,280.8771729
117601,92.95320954
117602,84.55680419
117603,165.7485326
117604,24.20510576
117605,34.81657285
117606,141.8442472
117607,118.7083581
117608,140.7794934
117609,61.32375568
117610,177.8656491
117611,115.8375536
117612,107.4623701
117613,74.37861634
117614,96.93332052
117615,35.47600733
117616,29.36508525
117617,29.36508525
117618,29.36508525
117619,29.36508525
117620,29.36508525
117621,29.36508525
117622,29.36508525
117623,29.36508525
117624,31.12783045
117625,31.12783045
117626,31.12783045
117627,31.12783045
117628,31.12783045
117629,31.12783045
117630,31.12783045
117631,31.12783045
117632,52.53628869
117633,93.61655718
117634,81.67776462
117635,28.57112266
117636,17.67201759
117637,37.67403039
117638,44.1057051
117639,22.97786408
117640,16.39811646
117641,16.39811646
117642,16.39811646
117643,16.39811646
117644,16.39811646
117645,16.39811646
117646,16.39811646
117647,16.39811646
117648,55.924312
117649,55.924312
117650,55.924312
117651,55.924312
117652,55.924312
117653,55.924312
117654,55.924312
117655,55.924312
117656,28.23463687
117657,28.23463687
117658,28.23463687
117659,28.23463687
117660,28.23463687
117661,28.23463687
117662,28.23463687
117663,28.23463687
117664,266.681095
117665,295.7283199
117666,1010.961752
117667,84.2093463
117668,607.3626308
117669,87.69568131
117670,511.8103435
117671,587.9850765
117672,59.47768451
117673,59.47768451
117674,59.47768451
117675,59.47768451
117676,59.47768451
117677,59.47768451
117678,59.47768451
117679,59.47768451
117680,160.5342544
117681,160.5342544
117682,160.5342544
117683,160.5342544
117684,160.5342544
117685,160.5342544
117686,160.5342544
117687,160.5342544
117688,56.95304081
117689,36.24706507
117690,131.8501932
117691,90.33517975
117692,44.28425784
117693,126.0362462
117694,105.7452511
117695,249.2576499
117696,62.25707378
117697,361.0525553
117698,58.26841953
117699,112.2690911
117700,54.63462977
117701,126.3840298
117702,60.93070154
117703,87.12963103
117704,76.45779433
117705,76.45779433
117706,76.45779433
117707,76.45779433
117708,76.45779433
117709,76.45779433
117710,76.45779433
117711,76.45779433
117712,31.11259429
117713,31.11259429
117714,31.11259429
117715,31.11259429
117716,31.11259429
117717,31.11259429
117718,31.11259429
117719,31.11259429
117720,0.0
117721,0.0
117722,0.0
117723,0.0
117724,0.0
117725,0.0
117726,0.0
117727,0.0
117728,44.57136914
117729,44.57136914
117730,44.57136914
117731,44.57136914
117732,44.57136914
117733,44.57136914
117734,44.57136914
117735,44.57136914
117736,142.2551703
117737,142.2551703
117738,142.2551703
117739,142.2551703
117740,142.2551703
117741,142.2551703
117742,142.2551703
117743,142.2551703
117744,69.46207
117745,69.46207
117746,69.46207
117747,69.46207
117748,69.46207
117749,69.46207
117750,69.46207
117751,69.46207
117752,30.56703291
117753,30.56703291
117754,30.56703291
117755,30.56703291
117756,30.56703291
117757,30.56703291
117758,30.56703291
117759,30.56703291
117760,158.2901053
117761,158.2901053
117762,158.2901053
117763,158.2901053
117764,158.2901053
117765,158.2901053
117766,158.2901053
117767,158.2901053
117768,184.26523
117769,120.8447225
117770,117.3730292
117771,457.2204002
117772,504.5766855
117773,129.7866365
117774,363.5265025
117775,145.2561675
117776,27.39838989
117777,27.39838989
117778,27.39838989
117779,27.39838989
117780,27.39838989
117781,27.39838989
117782,27.39838989
117783,27.39838989
117784,53.20557329
117785,108.8195657
117786,43.27947056
117787,73.26495801
117788,73.05119562
117789,87.39804196
117790,50.71945821
117791,80.64909427
117792,42.63614032
117793,42.63614032
117794,42.63614032
117795,42.63614032
117796,42.63614032
117797,42.63614032
117798,42.63614032
117799,42.63614032
117800,91.90860122
117801,91.90860122
117802,91.90860122
117803,91.90860122
117804,91.90860122
117805,91.90860122
117806,91.90860122
117807,91.90860122
117808,27.24471564
117809,27.24471564
117810,27.24471564
117811,27.24471564
117812,27.24471564
117813,27.24471564
117814,27.24471564
117815,27.24471564
117816,69.04864336
117817,56.45905273
117818,41.08908436
117819,100.2192562
117820,31.83960818
117821,75.08824611
117822,59.52776222
117823,170.8606124
117824,138.7059366
117825,136.1789133
117826,24.20938422
117827,92.10902912
117828,31.8951025
117829,24.06012986
117830,33.45934046
117831,75.60241272
117832,85.18007227
117833,85.18007227
117834,85.18007227
117835,85.18007227
117836,85.18007227
117837,85.18007227
117838,85.18007227
117839,85.18007227
117840,300.4159628
117841,129.8646184
117842,73.5504212
117843,163.1356049
117844,49.82059993
117845,149.347293
117846,67.9145282
117847,90.67817715
117848,38.0123714
117849,38.0123714
117850,38.0123714
117851,38.0123714
117852,38.0123714
117853,38.0123714
117854,38.0123714
117855,38.0123714
117856,437.5752943
117857,125.7401036
117858,160.5406627
117859,154.4988391
117860,693.231308
117861,359.390989
117862,237.4697318
117863,105.8379544
117864,108.435935
117865,130.0713749
117866,81.71711806
117867,67.32262616
117868,67.11333839
117869,118.738201
117870,201.7158519
117871,59.6946293
117872,52.88409406
117873,52.88409406
117874,52.88409406
117875,52.88409406
117876,52.88409406
117877,52.88409406
117878,52.88409406
117879,52.88409406
117880,34.61884718
117881,34.61884718
117882,34.61884718
117883,34.61884718
117884,34.61884718
117885,34.61884718
117886,34.61884718
117887,34.61884718
117888,14.87010716
117889,14.87010716
117890,14.87010716
117891,14.87010716
117892,14.87010716
117893,14.87010716
117894,14.87010716
117895,14.87010716
117896,241.5720199
117897,72.93201597
117898,85.62520276
117899,173.0916394
117900,112.2860986
117901,159.1847287
117902,82.23109089
117903,103.821516
117904,31.7648284
117905,115.2771799
117906,130.1054319
117907,22.11282365
117908,70.08121824
117909,129.2293712
117910,204.1144669
117911,72.84393602
117912,41.89658722
117913,53.34414455
117914,103.6914853
117915,68.63910385
117916,91.91264532
117917,28.89658279
117918,44.13944014
117919,67.54199151
117920,151.8714324
117921,267.0363486
117922,92.46425659
117923,318.7116631
117924,253.8823106
117925,328.5378331
117926,500.1435174
117927,1329.054748
117928,247.4797211
117929,38.30334997
117930,81.99911658
117931,28.60316116
117932,122.5164815
117933,201.2296445
117934,129.9201433
117935,125.3659022
117936,442.5071621
117937,322.3651229
117938,412.602464
117939,485.2890161
117940,612.2341335
117941,142.4309179
117942,370.5005716
117943,165.1286976
117944,59.52525122
117945,59.52525122
117946,59.52525122
117947,59.52525122
117948,59.52525122
117949,59.52525122
117950,59.52525122
117951,59.52525122
117952,56.24846952
117953,56.24846952
117954,56.24846952
117955,56.24846952
117956,56.24846952
117957,56.24846952
117958,56.24846952
117959,56.24846952
117960,33.18314456
117961,85.29563835
117962,211.1080648
117963,39.2483399
117964,34.09446849
117965,223.9032933
117966,220.4481179
117967,356.9523931
117968,16.11172236
117969,16.11172236
117970,16.11172236
117971,16.11172236
117972,16.11172236
117973,16.11172236
117974,16.11172236
117975,16.11172236
117976,105.1300906
117977,108.0672336
117978,187.8536855
117979,126.1520403
117980,108.9873313
117981,99.14514241
117982,121.1025815
117983,84.78190138
117984,65.4788637
117985,65.4788637
117986,65.4788637
117987,65.4788637
117988,65.4788637
117989,65.4788637
117990,65.4788637
117991,65.4788637
117992,759.5017022
117993,504.666629
117994,212.0930689
117995,90.38871652
117996,90.89158754
117997,215.5341547
117998,304.7272049
117999,326.9218583
118000,120.4334405
118001,120.4334405
118002,120.4334405
118003,120.4334405
118004,120.4334405
118005,120.4334405
118006,120.4334405
118007,120.4334405
118008,37.06873392
118009,37.06873392
118010,37.06873392
118011,37.06873392
118012,37.06873392
118013,37.06873392
118014,37.06873392
118015,37.06873392
118016,47.37322523
118017,47.37322523
118018,47.37322523
118019,47.37322523
118020,47.37322523
118021,47.37322523
118022,47.37322523
118023,47.37322523
118024,151.5912963
118025,151.5912963
118026,151.5912963
118027,151.5912963
118028,151.5912963
118029,151.5912963
118030,151.5912963
118031,151.5912963
118032,649.1386302
118033,48.97505318
118034,147.4364963
118035,585.7920323
118036,588.5914469
118037,37.9808212
118038,158.6812029
118039,142.238518
118040,49.73072658
118041,49.73072658
118042,49.73072658
118043,49.73072658
118044,49.73072658
118045,49.73072658
118046,49.73072658
118047,49.73072658
118048,20.66340584
118049,20.66340584
118050,20.66340584
118051,20.66340584
118052,20.66340584
118053,20.66340584
118054,20.66340584
118055,20.66340584
118056,57.04641518
118057,137.9354916
118058,21.06886271
118059,143.0737806
118060,45.36119316
118061,71.37712444
118062,55.27372985
118063,36.08088035
118064,432.5050263
118065,48.85956214
118066,425.6487376
118067,609.4325038
118068,128.1722434
118069,371.8531634
118070,299.1720163
118071,116.1881101
118072,117.1815647
118073,117.1815647
118074,117.1815647
118075,117.1815647
118076,117.1815647
118077,117.1815647
118078,117.1815647
118079,117.1815647
118080,17.60186601
118081,17.60186601
118082,17.60186601
118083,17.60186601
118084,17.60186601
118085,17.60186601
118086,17.60186601
118087,17.60186601
118088,103.6527673
118089,94.53328083
118090,29.29620548
118091,42.43704148
118092,51.81443161
118093,178.6817389
118094,312.1038723
118095,52.36102795
118096,61.18647647
118097,61.18647647
118098,61.18647647
118099,61.18647647
118100,61.18647647
118101,61.18647647
118102,61.18647647
118103,61.18647647
118104,30.22743868
118105,27.30980368
118106,54.25309343
118107,51.39626589
118108,48.1449285
118109,80.82433189
118110,0.0
118111,42.04495682
118112,173.9696016
118113,255.3606036
118114,31.16140074
118115,214.1380654
118116,135.5193787
118117,83.38884553
118118,192.8965581
118119,190.6549597
118120,18.49595195
118121,18.49595195
118122,18.49595195
118123,18.49595195
118124,18.49595195
118125,18.49595195
118126,18.49595195
118127,18.49595195
118128,46.62343444
118129,64.77237764
118130,46.75675975
118131,162.7287068
118132,96.22272451
118133,182.9927335
118134,62.45214123
118135,267.2893865
118136,33.8352348
118137,33.8352348
118138,33.8352348
118139,33.8352348
118140,33.8352348
118141,33.8352348
118142,33.8352348
118143,33.8352348
118144,39.71375728
118145,39.71375728
118146,39.71375728
118147,39.71375728
118148,39.71375728
118149,39.71375728
118150,39.71375728
118151,39.71375728
118152,25.01714151
118153,25.01714151
118154,25.01714151
118155,25.01714151
118156,25.01714151
118157,25.01714151
118158,25.01714151
118159,25.01714151
118160,81.40045794
118161,81.40045794
118162,81.40045794
118163,81.40045794
118164,81.40045794
118165,81.40045794
118166,81.40045794
118167,81.40045794
118168,158.6242103
118169,158.6242103
118170,158.6242103
118171,158.6242103
118172,158.6242103
118173,158.6242103
118174,158.6242103
118175,158.6242103
118176,55.53398784
118177,276.301121
118178,83.30104275
118179,227.1586705
118180,54.70344208
118181,104.5337881
118182,72.60291183
118183,93.27286749
118184,37.74109933
118185,37.74109933
118186,37.74109933
118187,37.74109933
118188,37.74109933
118189,37.74109933
118190,37.74109933
118191,37.74109933
118192,127.8807661
118193,410.1390164
118194,62.74901554
118195,155.0603742
118196,72.92496203
118197,97.56281001
118198,285.9695005
118199,114.4058725
118200,41.48351156
118201,41.48351156
118202,41.48351156
118203,41.48351156
118204,41.48351156
118205,41.48351156
118206,41.48351156
118207,41.48351156
118208,55.7829901
118209,55.7829901
118210,55.7829901
118211,55.7829901
118212,55.7829901
118213,55.7829901
118214,55.7829901
118215,55.7829901
118216,45.01607693
118217,45.01607693
118218,45.01607693
118219,45.01607693
118220,45.01607693
118221,45.01607693
118222,45.01607693
118223,45.01607693
118224,122.2335321
118225,142.3010009
118226,88.59651449
118227,183.8874826
118228,103.7687647
118229,29.24347488
118230,42.29385886
118231,71.03826095
118232,25.78147245
118233,25.78147245
118234,25.78147245
118235,25.78147245
118236,25.78147245
118237,25.78147245
118238,25.78147245
118239,25.78147245
118240,15.18611833
118241,15.18611833
118242,15.18611833
118243,15.18611833
118244,15.18611833
118245,15.18611833
118246,15.18611833
118247,15.18611833
118248,296.5458314
118249,189.9697596
118250,193.9830325
118251,209.418484
118252,118.7686731
118253,239.8985354
118254,43.01949859
118255,81.63514434
118256,37.40017096
118257,37.40017096
118258,37.40017096
118259,37.40017096
118260,37.40017096
118261,37.40017096
118262,37.40017096
118263,37.40017096
118264,42.92416836
118265,30.67719357
118266,42.01769927
118267,57.60392859
118268,94.62985258
118269,64.71722844
118270,71.75322589
118271,38.50490358
118272,97.12705222
118273,24.82407595
118274,405.2567764
118275,76.8788324
118276,90.29243976
118277,83.74214713
118278,41.25821092
118279,103.7152697
118280,36.27109592
118281,36.27109592
118282,36.27109592
118283,36.27109592
118284,36.27109592
118285,36.27109592
118286,36.27109592
118287,36.27109592
118288,19.95634825
118289,19.95634825
118290,19.95634825
118291,19.95634825
118292,19.95634825
118293,19.95634825
118294,19.95634825
118295,19.95634825
118296,14.48978894
118297,14.48978894
118298,14.48978894
118299,14.48978894
118300,14.48978894
118301,14.48978894
118302,14.48978894
118303,14.48978894
118304,104.9743894
118305,156.6672444
118306,250.7970294
118307,48.4746792
118308,165.0904474
118309,106.1101857
118310,366.6504565
118311,160.3636809
118312,37.017804
118313,37.017804
118314,37.017804
118315,37.017804
118316,37.017804
118317,37.017804
118318,37.017804
118319,37.017804
118320,38.1040458
118321,38.1040458
118322,38.1040458
118323,38.1040458
118324,38.1040458
118325,38.1040458
118326,38.1040458
118327,38.1040458
118328,47.27190237
118329,47.27190237
118330,47.27190237
118331,47.27190237
118332,47.27190237
118333,47.27190237
118334,47.27190237
118335,47.27190237
118336,28.40247498
118337,23.28865271
118338,14.19248218
118339,22.88580573
118340,21.40193848
118341,85.30753954
118342,81.54584226
118343,36.88574796
118344,48.58888904
118345,48.58888904
118346,48.58888904
118347,48.58888904
118348,48.58888904
118349,48.58888904
118350,48.58888904
118351,48.58888904
118352,25.87875763
118353,25.87875763
118354,25.87875763
118355,25.87875763
118356,25.87875763
118357,25.87875763
118358,25.87875763
118359,25.87875763
118360,129.3542783
118361,129.3542783
118362,129.3542783
118363,129.3542783
118364,129.3542783
118365,129.3542783
118366,129.3542783
118367,129.3542783
118368,41.33116895
118369,90.36978003
118370,58.31510147
118371,64.96471541
118372,50.07289048
118373,38.39665898
118374,22.44270182
118375,63.4460656
118376,17.41828084
118377,17.41828084
118378,17.41828084
118379,17.41828084
118380,17.41828084
118381,17.41828084
118382,17.41828084
118383,17.41828084
118384,126.3518687
118385,126.3518687
118386,126.3518687
118387,126.3518687
118388,126.3518687
118389,126.3518687
118390,126.3518687
118391,126.3518687
118392,62.40293233
118393,62.40293233
118394,62.40293233
118395,62.40293233
118396,62.40293233
118397,62.40293233
118398,62.40293233
118399,62.40293233
118400,193.5910494
118401,282.0666373
118402,288.4301302
118403,97.14860398
118404,120.180046
118405,79.69116377
118406,270.4873813
118407,69.96695912
118408,31.87785535
118409,31.87785535
118410,31.87785535
118411,31.87785535
118412,31.87785535
118413,31.87785535
118414,31.87785535
118415,31.87785535
118416,54.18588812
118417,54.18588812
118418,54.18588812
118419,54.18588812
118420,54.18588812
118421,54.18588812
118422,54.18588812
118423,54.18588812
118424,107.6193633
118425,107.6193633
118426,107.6193633
118427,107.6193633
118428,107.6193633
118429,107.6193633
118430,107.6193633
118431,107.6193633
118432,49.88351796
118433,49.88351796
118434,49.88351796
118435,49.88351796
118436,49.88351796
118437,49.88351796
118438,49.88351796
118439,49.88351796
118440,74.14030327
118441,74.14030327
118442,74.14030327
118443,74.14030327
118444,74.14030327
118445,74.14030327
118446,74.14030327
118447,74.14030327
118448,15.69604484
118449,15.69604484
118450,15.69604484
118451,15.69604484
118452,15.69604484
118453,15.69604484
118454,15.69604484
118455,15.69604484
118456,47.36502998
118457,47.36502998
118458,47.36502998
118459,47.36502998
118460,47.36502998
118461,47.36502998
118462,47.36502998
118463,47.36502998
118464,251.5226184
118465,153.6394504
118466,157.4755683
118467,262.7733218
118468,56.04091904
118469,225.2582758
118470,373.3542321
118471,256.8885129
118472,605.6396273
118473,451.3294745
118474,100.206268
118475,178.6185655
118476,68.61412238
118477,257.1020786
118478,97.82536552
118479,61.13781357
118480,85.06897848
118481,85.06897848
118482,85.06897848
118483,85.06897848
118484,85.06897848
118485,85.06897848
118486,85.06897848
118487,85.06897848
118488,18.31224821
118489,97.32761904
118490,104.1303014
118491,136.8386558
118492,59.94789058
118493,103.3873067
118494,77.19839731
118495,17.39963021
118496,660.2473275
118497,862.355558
118498,600.9826254
118499,291.3027188
118500,284.524816
118501,577.6256839
118502,177.0437129
118503,332.4289203
118504,14.99528366
118505,14.99528366
118506,14.99528366
118507,14.99528366
118508,14.99528366
118509,14.99528366
118510,14.99528366
118511,14.99528366
118512,103.6312018
118513,103.6312018
118514,103.6312018
118515,103.6312018
118516,103.6312018
118517,103.6312018
118518,103.6312018
118519,103.6312018
118520,25.05920567
118521,25.05920567
118522,25.05920567
118523,25.05920567
118524,25.05920567
118525,25.05920567
118526,25.05920567
118527,25.05920567
118528,22.33415628
118529,22.33415628
118530,22.33415628
118531,22.33415628
118532,22.33415628
118533,22.33415628
118534,22.33415628
118535,22.33415628
118536,0.0
118537,0.0
118538,0.0
118539,0.0
118540,0.0
118541,0.0
118542,0.0
118543,0.0
118544,224.0943188
118545,224.0943188
118546,224.0943188
118547,224.0943188
118548,224.0943188
118549,224.0943188
118550,224.0943188
118551,224.0943188
118552,105.1399521
118553,105.1399521
118554,105.1399521
118555,105.1399521
118556,105.1399521
118557,105.1399521
118558,105.1399521
118559,105.1399521
118560,44.67585303
118561,44.67585303
118562,44.67585303
118563,44.67585303
118564,44.67585303
118565,44.67585303
118566,44.67585303
118567,44.67585303
118568,25.50882393
118569,25.50882393
118570,25.50882393
118571,25.50882393
118572,25.50882393
118573,25.50882393
118574,25.50882393
118575,25.50882393
118576,26.57670102
118577,26.57670102
118578,26.57670102
118579,26.57670102
118580,26.57670102
118581,26.57670102
118582,26.57670102
118583,26.57670102
118584,62.59012408
118585,217.8757708
118586,85.61446561
118587,82.32415143
118588,100.5482585
118589,62.78495089
118590,136.7783543
118591,63.49071003
118592,65.17706229
118593,65.17706229
118594,65.17706229
118595,65.17706229
118596,65.17706229
118597,65.17706229
118598,65.17706229
118599,65.17706229
118600,42.96618925
118601,42.96618925
118602,42.96618925
118603,42.96618925
118604,42.96618925
118605,42.96618925
118606,42.96618925
118607,42.96618925
118608,37.52993818
118609,37.52993818
118610,37.52993818
118611,37.52993818
118612,37.52993818
118613,37.52993818
118614,37.52993818
118615,37.52993818
118616,252.9089386
118617,159.1408546
118618,72.68425349
118619,56.01737428
118620,59.57843905
118621,331.0685381
118622,48.37702401
118623,119.8009169
118624,96.15363548
118625,207.3347227
118626,92.39589017
118627,137.0979785
118628,312.537626
118629,209.289269
118630,125.829068
118631,63.10485615
118632,119.5521778
118633,119.5521778
118634,119.5521778
118635,119.5521778
118636,119.5521778
118637,119.5521778
118638,119.5521778
118639,119.5521778
118640,139.4208474
118641,139.4208474
118642,139.4208474
118643,139.4208474
118644,139.4208474
118645,139.4208474
118646,139.4208474
