,Monthly_Inhand_Salary
119719,10197.25333
119720,1283.1375
119721,1283.1375
119722,1283.1375
119723,1283.1375
119724,1283.1375
119725,1283.1375
119726,1283.1375
119727,1283.1375
119728,1422.496667
119729,1422.496667
119730,1422.496667
119731,1422.496667
119732,1422.496667
119733,1422.496667
119734,1422.496667
119735,1422.496667
119736,4702.798333
119737,4702.798333
119738,4702.798333
119739,4702.798333
119740,4702.798333
119741,4702.798333
119742,4702.798333
119743,4702.798333
119744,8436.2975
119745,8436.2975
119746,8436.2975
119747,8436.2975
119748,8436.2975
119749,8436.2975
119750,8436.2975
119751,8436.2975
119752,3545.751667
119753,3545.751667
119754,3545.751667
119755,3545.751667
119756,3545.751667
119757,3545.751667
119758,3545.751667
119759,3545.751667
119760,10918.0675
119761,10918.0675
119762,10918.0675
119763,10918.0675
119764,10918.0675
119765,10918.0675
119766,10918.0675
119767,10918.0675
119768,616.9258333
119769,616.9258333
119770,616.9258333
119771,616.9258333
119772,616.9258333
119773,616.9258333
119774,616.9258333
119775,616.9258333
119776,1532.133333
119777,1532.133333
119778,1532.133333
119779,1532.133333
119780,1532.133333
119781,1532.133333
119782,1532.133333
119783,1532.133333
119784,2242.198333
119785,2242.198333
119786,2242.198333
119787,2242.198333
119788,2242.198333
119789,2242.198333
119790,2242.198333
119791,2242.198333
119792,1516.127065
119793,1516.127065
119794,1516.127065
119795,1516.127065
119796,1516.127065
119797,1516.127065
119798,1516.127065
119799,1516.127065
119800,1510.349583
119801,1510.349583
119802,1510.349583
119803,1510.349583
119804,1510.349583
119805,1510.349583
119806,1510.349583
119807,1510.349583
119808,3446.135
119809,3446.135
119810,3446.135
119811,3446.135
119812,3446.135
119813,3446.135
119814,3446.135
119815,3446.135
119816,626.76125
119817,626.76125
119818,626.76125
119819,626.76125
119820,626.76125
119821,626.76125
119822,626.76125
119823,626.76125
119824,1744.8525
119825,1744.8525
119826,1744.8525
119827,1744.8525
119828,1744.8525
119829,1744.8525
119830,1744.8525
119831,1744.8525
119832,2784.990833
119833,2784.990833
119834,2784.990833
119835,2784.990833
119836,2784.990833
119837,2784.990833
119838,2784.990833
119839,2784.990833
119840,9019.083333
119841,9019.083333
119842,9019.083333
119843,9019.083333
119844,9019.083333
119845,9019.083333
119846,9019.083333
119847,9019.083333
119848,1156.255417
119849,1156.255417
119850,1156.255417
119851,1156.255417
119852,1156.255417
119853,1156.255417
119854,1156.255417
119855,1156.255417
119856,6872.83
119857,6872.83
119858,6872.83
119859,6872.83
119860,6872.83
119861,6872.83
119862,6872.83
119863,6872.83
119864,4170.8825
119865,4170.8825
119866,4170.8825
119867,4170.8825
119868,4170.8825
119869,4170.8825
119870,4170.8825
119871,4170.8825
119872,12393.31
119873,12393.31
119874,12393.31
119875,12393.31
119876,12393.31
119877,12393.31
119878,12393.31
119879,12393.31
119880,10368.84333
119881,10368.84333
119882,10368.84333
119883,10368.84333
119884,10368.84333
119885,10368.84333
119886,10368.84333
119887,10368.84333
119888,2979.516667
119889,2979.516667
119890,2979.516667
119891,2979.516667
119892,2979.516667
119893,2979.516667
119894,2979.516667
119895,2979.516667
119896,7162.103333
119897,7162.103333
119898,7162.103333
119899,7162.103333
119900,7162.103333
119901,7162.103333
119902,7162.103333
119903,7162.103333
119904,1911.429167
119905,1911.429167
119906,1911.429167
119907,1911.429167
119908,1911.429167
119909,1911.429167
119910,1911.429167
119911,1911.429167
119912,1607.513333
119913,1607.513333
119914,1607.513333
119915,1607.513333
119916,1607.513333
119917,1607.513333
119918,1607.513333
119919,1607.513333
119920,1454.824167
119921,1454.824167
119922,1454.824167
119923,1454.824167
119924,1454.824167
119925,1454.824167
119926,1454.824167
119927,1454.824167
119928,12614.33
119929,12614.33
119930,12614.33
119931,12614.33
119932,12614.33
119933,12614.33
119934,12614.33
119935,12614.33
119936,3512.606667
119937,3512.606667
119938,3512.606667
119939,3512.606667
119940,3512.606667
119941,3512.606667
119942,3512.606667
119943,3512.606667
119944,531.955
119945,531.955
119946,531.955
119947,531.955
119948,531.955
119949,531.955
119950,531.955
119951,531.955
119952,2599.521667
119953,2599.521667
119954,2599.521667
119955,2599.521667
119956,2599.521667
119957,2599.521667
119958,2599.521667
119959,2599.521667
119960,6445.326667
119961,6445.326667
119962,6445.326667
119963,6445.326667
119964,6445.326667
119965,6445.326667
119966,6445.326667
119967,6445.326667
119968,573.6545833
119969,573.6545833
119970,573.6545833
119971,573.6545833
119972,573.6545833
119973,573.6545833
119974,573.6545833
119975,573.6545833
119976,2655.873333
119977,2655.873333
119978,2655.873333
119979,2655.873333
119980,2655.873333
119981,2655.873333
119982,2655.873333
119983,2655.873333
119984,1200.507917
119985,1200.507917
119986,1200.507917
119987,1200.507917
119988,1200.507917
119989,1200.507917
119990,1200.507917
119991,1200.507917
119992,2142.138333
119993,2142.138333
119994,2142.138333
119995,2142.138333
119996,2142.138333
119997,2142.138333
119998,2142.138333
119999,2142.138333
120000,12547.56333
120001,12547.56333
120002,12547.56333
120003,12547.56333
120004,12547.56333
120005,12547.56333
120006,12547.56333
120007,12547.56333
120008,2613.031667
120009,2613.031667
120010,2613.031667
120011,2613.031667
120012,2613.031667
120013,2613.031667
120014,2613.031667
120015,2613.031667
120016,4944.343333
120017,4944.343333
120018,4944.343333
120019,4944.343333
120020,4944.343333
120021,4944.343333
120022,4944.343333
120023,4944.343333
120024,5518.083333
120025,5518.083333
120026,5518.083333
120027,5518.083333
120028,5518.083333
120029,5518.083333
120030,5518.083333
120031,5518.083333
120032,2504.355
120033,2504.355
120034,2504.355
120035,2504.355
120036,2504.355
120037,2504.355
120038,2504.355
120039,2504.355
120040,4957.211667
120041,4957.211667
120042,4957.211667
120043,4957.211667
120044,4957.211667
120045,4957.211667
120046,4957.211667
120047,4957.211667
120048,2663.084167
120049,2663.084167
120050,2663.084167
120051,2663.084167
120052,2663.084167
120053,2663.084167
120054,2663.084167
120055,2663.084167
120056,7871.995
120057,7871.995
120058,7871.995
120059,7871.995
120060,7871.995
120061,7871.995
120062,7871.995
120063,7871.995
120064,9772.385
120065,9772.385
120066,9772.385
120067,9772.385
120068,9772.385
120069,9772.385
120070,9772.385
120071,9772.385
120072,3731.535
120073,3731.535
120074,3731.535
120075,3731.535
120076,3731.535
120077,3731.535
120078,3731.535
120079,3731.535
120080,3024.923333
120081,3024.923333
120082,3024.923333
120083,3024.923333
120084,3024.923333
120085,3024.923333
120086,3024.923333
120087,3024.923333
120088,9709.7825
120089,9709.7825
120090,9709.7825
120091,9709.7825
120092,9709.7825
120093,9709.7825
120094,9709.7825
120095,9709.7825
120096,5341.221667
120097,5341.221667
120098,5341.221667
120099,5341.221667
120100,5341.221667
120101,5341.221667
120102,5341.221667
120103,5341.221667
120104,2665.4875
120105,2665.4875
120106,2665.4875
120107,2665.4875
120108,2665.4875
120109,2665.4875
120110,2665.4875
120111,2665.4875
120112,1527.7925
120113,1527.7925
120114,1527.7925
120115,1527.7925
120116,1527.7925
120117,1527.7925
120118,1527.7925
120119,1527.7925
120120,3323.781667
120121,3323.781667
120122,3323.781667
120123,3323.781667
120124,3323.781667
120125,3323.781667
120126,3323.781667
120127,3323.781667
120128,1301.851667
120129,1301.851667
120130,1301.851667
120131,1301.851667
120132,1301.851667
120133,1301.851667
120134,1301.851667
120135,1301.851667
120136,807.5975
120137,807.5975
120138,807.5975
120139,807.5975
120140,807.5975
120141,807.5975
120142,807.5975
120143,807.5975
120144,9744.93
120145,9744.93
120146,9744.93
120147,9744.93
120148,9744.93
120149,9744.93
120150,9744.93
120151,9744.93
120152,2858.715833
120153,2858.715833
120154,2858.715833
120155,2858.715833
120156,2858.715833
120157,2858.715833
120158,2858.715833
120159,2858.715833
120160,1872.293333
120161,1872.293333
120162,1872.293333
120163,1872.293333
120164,1872.293333
120165,1872.293333
120166,1872.293333
120167,1872.293333
120168,6561.671667
120169,6561.671667
120170,6561.671667
120171,6561.671667
120172,6561.671667
120173,6561.671667
120174,6561.671667
120175,6561.671667
120176,4016.545
120177,4016.545
120178,4016.545
120179,4016.545
120180,4016.545
120181,4016.545
120182,4016.545
120183,4016.545
120184,2962.950833
120185,2962.950833
120186,2962.950833
120187,2962.950833
120188,2962.950833
120189,2962.950833
120190,2962.950833
120191,2962.950833
120192,6839.295
120193,6839.295
120194,6839.295
120195,6839.295
120196,6839.295
120197,6839.295
120198,6839.295
120199,6839.295
120200,2388.7225
120201,2388.7225
120202,2388.7225
120203,2388.7225
120204,2388.7225
120205,2388.7225
120206,2388.7225
120207,2388.7225
120208,1504.93125
120209,1504.93125
120210,1504.93125
120211,1504.93125
120212,1504.93125
120213,1504.93125
120214,1504.93125
120215,1504.93125
120216,1453.315
120217,1453.315
120218,1453.315
120219,1453.315
120220,1453.315
120221,1453.315
120222,1453.315
120223,1453.315
120224,5900.5525
120225,5900.5525
120226,5900.5525
120227,5900.5525
120228,5900.5525
120229,5900.5525
120230,5900.5525
120231,5900.5525
120232,14396.89
120233,14396.89
120234,14396.89
120235,14396.89
120236,14396.89
120237,14396.89
120238,14396.89
120239,14396.89
120240,8687.8
120241,8687.8
120242,8687.8
120243,8687.8
120244,8687.8
120245,8687.8
120246,8687.8
120247,8687.8
120248,2809.816667
120249,2809.816667
120250,2809.816667
120251,2809.816667
120252,2577.987998
120253,2577.987998
120254,2577.987998
120255,2577.987998
120256,4948.92
120257,4948.92
120258,4948.92
120259,4948.92
120260,4948.92
120261,4948.92
120262,4948.92
120263,4948.92
120264,9016.62
120265,9016.62
120266,9016.62
120267,9016.62
120268,9016.62
120269,9016.62
120270,9016.62
120271,9016.62
120272,1962.43175
120273,1962.43175
120274,1962.43175
120275,1962.43175
120276,1962.43175
120277,1962.43175
120278,1962.43175
120279,1962.43175
120280,2772.321667
120281,2772.321667
120282,2772.321667
120283,2772.321667
120284,2772.321667
120285,2772.321667
120286,2772.321667
120287,2772.321667
120288,2395.503333
120289,2395.503333
120290,2395.503333
120291,2395.503333
120292,2395.503333
120293,2395.503333
120294,2395.503333
120295,2395.503333
120296,2995.195
120297,2995.195
120298,2995.195
120299,2995.195
120300,2995.195
120301,2995.195
120302,2995.195
120303,2995.195
120304,1423.524167
120305,1423.524167
120306,1423.524167
120307,1423.524167
120308,1423.524167
120309,1423.524167
120310,1423.524167
120311,1423.524167
120312,1167.089583
120313,1167.089583
120314,1167.089583
120315,1167.089583
120316,1167.089583
120317,1167.089583
120318,1167.089583
120319,1167.089583
120320,7538.963333
120321,7538.963333
120322,7538.963333
120323,7538.963333
120324,7538.963333
120325,7538.963333
120326,7538.963333
120327,7538.963333
120328,1775.300833
120329,1775.300833
120330,1775.300833
120331,1775.300833
120332,1775.300833
120333,1775.300833
120334,1775.300833
120335,1775.300833
120336,1576.815833
120337,1576.815833
120338,1576.815833
120339,1576.815833
120340,1576.815833
120341,1576.815833
120342,1576.815833
120343,1576.815833
120344,482.0004167
120345,482.0004167
120346,482.0004167
120347,482.0004167
120348,482.0004167
120349,482.0004167
120350,482.0004167
120351,482.0004167
120352,9245.903333
120353,9245.903333
120354,9245.903333
120355,9245.903333
120356,9245.903333
120357,9245.903333
120358,9245.903333
120359,9245.903333
120360,8455.4325
120361,8455.4325
120362,8455.4325
120363,8455.4325
120364,8455.4325
120365,8455.4325
120366,8455.4325
120367,8455.4325
120368,7762.4775
120369,7762.4775
120370,7762.4775
120371,7762.4775
120372,7762.4775
120373,7762.4775
120374,7762.4775
120375,7762.4775
120376,1103.9975
120377,1103.9975
120378,1103.9975
120379,1103.9975
120380,1103.9975
120381,1103.9975
120382,1103.9975
120383,1103.9975
120384,4804.591667
120385,4804.591667
120386,4804.591667
120387,4804.591667
120388,4804.591667
120389,4804.591667
120390,4804.591667
120391,4804.591667
120392,5896.016667
120393,5896.016667
120394,5896.016667
120395,5896.016667
120396,5896.016667
120397,5896.016667
120398,5896.016667
120399,5896.016667
120400,874.3475
120401,874.3475
120402,874.3475
120403,874.3475
120404,874.3475
120405,874.3475
120406,874.3475
120407,874.3475
120408,829.6054167
120409,829.6054167
120410,829.6054167
120411,829.6054167
120412,829.6054167
120413,829.6054167
120414,829.6054167
120415,829.6054167
120416,4681.865
120417,4681.865
120418,4681.865
120419,4681.865
120420,4681.865
120421,4681.865
120422,4283.006425
120423,4283.006425
120424,1771.690833
120425,1771.690833
120426,1648.951576
120427,1648.951576
120428,1648.951576
120429,1648.951576
120430,1648.951576
120431,1648.951576
120432,8079.1725
120433,8079.1725
120434,8079.1725
120435,8079.1725
120436,8079.1725
120437,8079.1725
120438,8079.1725
120439,8079.1725
120440,3398.943333
120441,3398.943333
120442,3398.943333
120443,3398.943333
120444,3398.943333
120445,3398.943333
120446,3398.943333
120447,3398.943333
120448,4922.349023
120449,4922.349023
120450,4922.349023
120451,4922.349023
120452,4922.349023
120453,4922.349023
120454,4922.349023
120455,4922.349023
120456,4038.44
120457,4038.44
120458,4038.44
120459,4038.44
120460,4038.44
120461,4038.44
120462,4038.44
120463,4038.44
120464,3782.155
120465,3782.155
120466,3782.155
120467,3782.155
120468,3782.155
120469,3782.155
120470,3782.155
120471,3782.155
120472,5136.566667
120473,5136.566667
120474,5136.566667
120475,5136.566667
120476,5136.566667
120477,5136.566667
120478,5136.566667
120479,5136.566667
120480,1214.241667
120481,1214.241667
120482,1214.241667
120483,1214.241667
120484,1214.241667
120485,1214.241667
120486,1214.241667
120487,1214.241667
120488,9418.015
120489,9418.015
120490,9418.015
120491,9418.015
120492,9418.015
120493,9418.015
120494,9418.015
120495,9418.015
120496,5908.683333
120497,5908.683333
120498,5908.683333
120499,5908.683333
120500,5908.683333
120501,5908.683333
120502,5908.683333
120503,5908.683333
120504,10841.93667
120505,10841.93667
120506,10841.93667
120507,10841.93667
120508,10841.93667
120509,10841.93667
120510,10841.93667
120511,10841.93667
120512,4225.07
120513,4225.07
120514,4225.07
120515,4225.07
120516,4225.07
120517,4225.07
120518,4225.07
120519,4225.07
120520,6221.26
120521,6221.26
120522,6221.26
120523,6221.26
120524,6221.26
120525,6221.26
120526,6221.26
120527,6221.26
120528,1076.735
120529,1076.735
120530,1076.735
120531,1076.735
120532,1076.735
120533,1076.735
120534,1076.735
120535,1076.735
120536,4008.058333
120537,4008.058333
120538,4008.058333
120539,4008.058333
120540,4008.058333
120541,4008.058333
120542,4008.058333
120543,4008.058333
120544,1954.889167
120545,1954.889167
120546,1954.889167
120547,1954.889167
120548,1954.889167
120549,1954.889167
120550,1954.889167
120551,1954.889167
120552,6277.11
120553,6277.11
120554,6277.11
120555,6277.11
120556,6277.11
120557,6277.11
120558,6277.11
120559,6277.11
120560,1879.709167
120561,1879.709167
120562,1879.709167
120563,1879.709167
120564,1879.709167
120565,1879.709167
120566,1879.709167
120567,1879.709167
120568,3233.0925
120569,3233.0925
120570,3233.0925
120571,3233.0925
120572,3233.0925
120573,3233.0925
120574,3233.0925
120575,3233.0925
120576,7074.725
120577,7074.725
120578,7074.725
120579,7074.725
120580,7074.725
120581,7074.725
120582,7074.725
120583,7074.725
120584,1811.986667
120585,1811.986667
120586,1811.986667
120587,1811.986667
120588,1811.986667
120589,1811.986667
120590,1811.986667
120591,1811.986667
120592,991.9033333
120593,991.9033333
120594,991.9033333
120595,991.9033333
120596,991.9033333
120597,991.9033333
120598,991.9033333
120599,991.9033333
120600,924.1966667
120601,924.1966667
120602,924.1966667
120603,924.1966667
120604,924.1966667
120605,924.1966667
120606,924.1966667
120607,924.1966667
120608,1133.646667
120609,1133.646667
120610,1133.646667
120611,1133.646667
120612,1133.646667
120613,1133.646667
120614,1133.646667
120615,1133.646667
120616,1539.466667
120617,1539.466667
120618,1539.466667
120619,1539.466667
120620,1539.466667
120621,1539.466667
120622,1539.466667
120623,1539.466667
120624,1004.812083
120625,1004.812083
120626,1004.812083
120627,1004.812083
120628,1004.812083
120629,1004.812083
120630,1004.812083
120631,1004.812083
120632,10499.47
120633,10499.47
120634,10499.47
120635,10499.47
120636,10499.47
120637,10499.47
120638,10499.47
120639,10499.47
120640,1352.015833
120641,1352.015833
120642,1352.015833
120643,1352.015833
120644,1352.015833
120645,1352.015833
120646,1352.015833
120647,1352.015833
120648,3060.831667
120649,3060.831667
120650,3060.831667
120651,3060.831667
120652,3060.831667
120653,3060.831667
120654,3060.831667
120655,3060.831667
120656,6038.026667
120657,6038.026667
120658,6038.026667
120659,6038.026667
120660,6038.026667
120661,6038.026667
120662,6038.026667
120663,6038.026667
120664,1324.99
120665,1324.99
120666,1324.99
120667,1324.99
120668,1324.99
120669,1324.99
120670,1324.99
120671,1324.99
120672,2658.93
120673,2658.93
120674,2658.93
120675,2658.93
120676,2658.93
120677,2658.93
120678,2658.93
120679,2658.93
120680,7974.9575
120681,7974.9575
120682,7974.9575
120683,7974.9575
120684,7974.9575
120685,7974.9575
120686,7974.9575
120687,7974.9575
120688,14431.50333
120689,14431.50333
120690,14431.50333
120691,14431.50333
120692,14431.50333
120693,14431.50333
120694,14431.50333
120695,14431.50333
120696,1262.753448
120697,1262.753448
120698,1262.753448
120699,1262.753448
120700,1262.753448
120701,1262.753448
120702,1262.753448
120703,1262.753448
120704,984.8205738
120705,984.8205738
120706,984.8205738
120707,984.8205738
120708,984.8205738
120709,984.8205738
120710,984.8205738
120711,984.8205738
120712,6587.426667
120713,6587.426667
120714,6587.426667
120715,6587.426667
120716,6587.426667
120717,6587.426667
120718,6587.426667
120719,6587.426667
120720,7667.020573
120721,7667.020573
120722,7667.020573
120723,7667.020573
120724,7667.020573
120725,7667.020573
120726,7667.020573
120727,7667.020573
120728,1542.6225
120729,1542.6225
120730,1542.6225
120731,1542.6225
120732,1542.6225
120733,1542.6225
120734,1542.6225
120735,1542.6225
120736,4002.486667
120737,4002.486667
120738,4002.486667
120739,4002.486667
120740,4002.486667
120741,4002.486667
120742,4002.486667
120743,4002.486667
120744,1356.065833
120745,1356.065833
120746,1356.065833
120747,1356.065833
120748,1356.065833
120749,1356.065833
120750,1356.065833
120751,1356.065833
120752,1998.675
120753,1998.675
120754,1998.675
120755,1998.675
120756,1998.675
120757,1998.675
120758,1998.675
120759,1998.675
120760,2147.795833
120761,2147.795833
120762,2147.795833
120763,2147.795833
120764,2147.795833
120765,2147.795833
120766,2147.795833
120767,2147.795833
120768,3950.443333
120769,3950.443333
120770,3950.443333
120771,3873.481655
120772,3873.481655
120773,3873.481655
120774,3873.481655
120775,3873.481655
120776,6986.7025
120777,6986.7025
120778,6986.7025
120779,6986.7025
120780,6986.7025
120781,6986.7025
120782,6986.7025
120783,6986.7025
120784,1810.681667
120785,1810.681667
120786,1810.681667
120787,1810.681667
120788,1810.681667
120789,1810.681667
120790,1810.681667
120791,1810.681667
120792,8044.78
120793,8044.78
120794,8044.78
120795,8044.78
120796,8044.78
120797,8044.78
120798,8044.78
120799,8044.78
120800,2299.526667
120801,2299.526667
120802,2299.526667
120803,2299.526667
120804,2299.526667
120805,2299.526667
120806,2299.526667
120807,2299.526667
120808,1496.678333
120809,1496.678333
120810,1496.678333
120811,1496.678333
120812,1496.678333
120813,1496.678333
120814,1496.678333
120815,1496.678333
120816,8313.065
120817,8313.065
120818,8313.065
120819,8313.065
120820,8313.065
120821,8313.065
120822,8313.065
120823,8313.065
120824,1662.459167
120825,1662.459167
120826,1662.459167
120827,1662.459167
120828,1662.459167
120829,1662.459167
120830,1662.459167
120831,1662.459167
120832,8402.09
120833,8402.09
120834,8402.09
120835,8402.09
120836,8402.09
120837,8402.09
120838,8402.09
120839,8402.09
120840,1027.6525
120841,1027.6525
120842,1027.6525
120843,1027.6525
120844,1027.6525
120845,1027.6525
120846,1027.6525
120847,1027.6525
120848,670.1104167
120849,670.1104167
120850,670.1104167
120851,670.1104167
120852,670.1104167
120853,670.1104167
120854,670.1104167
120855,670.1104167
120856,5878.366667
120857,5878.366667
120858,5878.366667
120859,5878.366667
120860,5878.366667
120861,5878.366667
120862,5878.366667
120863,5878.366667
120864,1589.451667
120865,1589.451667
120866,1589.451667
120867,1589.451667
120868,1589.451667
120869,1589.451667
120870,1589.451667
120871,1589.451667
120872,12131.27333
120873,12131.27333
120874,12131.27333
120875,12131.27333
120876,12131.27333
120877,12131.27333
120878,12131.27333
120879,12131.27333
120880,3380.590833
120881,3380.590833
120882,3380.590833
120883,3380.590833
120884,3380.590833
120885,3380.590833
120886,3380.590833
120887,3380.590833
120888,2954.588333
120889,2954.588333
120890,2954.588333
120891,2954.588333
120892,2954.588333
120893,2954.588333
120894,2954.588333
120895,2954.588333
120896,3271.6775
120897,3271.6775
120898,3271.6775
120899,3271.6775
120900,3271.6775
120901,3271.6775
120902,3271.6775
120903,3271.6775
120904,4824.056667
120905,4824.056667
120906,4824.056667
120907,4824.056667
120908,4824.056667
120909,4824.056667
120910,4824.056667
120911,4824.056667
120912,2552.065
120913,2552.065
120914,2552.065
120915,2552.065
120916,2552.065
120917,2552.065
120918,2552.065
120919,2552.065
120920,3652.881667
120921,3652.881667
120922,3652.881667
120923,3652.881667
120924,3652.881667
120925,3652.881667
120926,3652.881667
120927,3652.881667
120928,2687.803333
120929,2687.803333
120930,2687.803333
120931,2687.803333
120932,2687.803333
120933,2687.803333
120934,2687.803333
120935,2687.803333
120936,10826.92333
120937,10826.92333
120938,10826.92333
120939,10826.92333
120940,10826.92333
120941,10826.92333
120942,10826.92333
120943,10826.92333
120944,5318.793333
120945,5318.793333
120946,5318.793333
120947,5318.793333
120948,5318.793333
120949,5318.793333
120950,5318.793333
120951,5318.793333
120952,1489.28
120953,1489.28
120954,1489.28
120955,1489.28
120956,1489.28
120957,1489.28
120958,1489.28
120959,1489.28
120960,1187.55
120961,1187.55
120962,1187.55
120963,1187.55
120964,1187.55
120965,1187.55
120966,1187.55
120967,1187.55
120968,4921.946667
120969,4921.946667
120970,4921.946667
120971,4921.946667
120972,4921.946667
120973,4921.946667
120974,4921.946667
120975,4921.946667
120976,6205.886667
120977,6205.886667
120978,6205.886667
120979,6205.886667
120980,6205.886667
120981,6205.886667
120982,6205.886667
120983,6205.886667
120984,3521.703333
120985,3521.703333
120986,3521.703333
120987,3521.703333
120988,3521.703333
120989,3521.703333
120990,3521.703333
120991,3521.703333
120992,2387.7275
120993,2387.7275
120994,2387.7275
120995,2387.7275
120996,2387.7275
120997,2387.7275
120998,2387.7275
120999,2387.7275
121000,9813.246667
121001,9813.246667
121002,9813.246667
121003,9813.246667
121004,9813.246667
121005,9813.246667
121006,9813.246667
121007,9813.246667
121008,10955.22333
121009,10955.22333
121010,10955.22333
121011,10955.22333
121012,10955.22333
121013,10955.22333
121014,10955.22333
121015,10955.22333
121016,5543.416667
121017,5543.416667
121018,5543.416667
121019,5543.416667
121020,5543.416667
121021,5543.416667
121022,5543.416667
121023,5543.416667
121024,7658.1425
121025,7658.1425
121026,7658.1425
121027,7658.1425
121028,7658.1425
121029,7658.1425
121030,7658.1425
121031,7658.1425
121032,3782.453333
121033,3782.453333
121034,3782.453333
121035,3782.453333
121036,3782.453333
121037,3782.453333
121038,3782.453333
121039,3782.453333
121040,1090.911474
121041,1090.911474
121042,1090.911474
121043,1090.911474
121044,1090.911474
121045,1090.911474
121046,1090.911474
121047,1090.911474
121048,6899.4225
121049,6899.4225
121050,6899.4225
121051,6899.4225
121052,6899.4225
121053,6899.4225
121054,6899.4225
121055,6899.4225
121056,617.55125
121057,617.55125
121058,617.55125
121059,617.55125
121060,617.55125
121061,617.55125
121062,617.55125
121063,617.55125
121064,1658.1975
121065,1658.1975
121066,1658.1975
121067,1658.1975
121068,1658.1975
121069,1658.1975
121070,1658.1975
121071,1658.1975
121072,1571.394167
121073,1571.394167
121074,1571.394167
121075,1571.394167
121076,1571.394167
121077,1571.394167
121078,1571.394167
121079,1571.394167
121080,9924.545
121081,9924.545
121082,9924.545
121083,9924.545
121084,9924.545
121085,9924.545
121086,9924.545
121087,9924.545
121088,1765.601667
121089,1765.601667
121090,1765.601667
121091,1765.601667
121092,1765.601667
121093,1765.601667
121094,1765.601667
121095,1765.601667
121096,1018.715
121097,1018.715
121098,1018.715
121099,1018.715
121100,1018.715
121101,1018.715
121102,1018.715
121103,1018.715
121104,5512.058333
121105,5512.058333
121106,5512.058333
121107,5512.058333
121108,5512.058333
121109,5512.058333
121110,5512.058333
121111,5512.058333
121112,2725.251667
121113,2725.251667
121114,2725.251667
121115,2725.251667
121116,2725.251667
121117,2725.251667
121118,2725.251667
121119,2725.251667
121120,1254.411667
121121,1254.411667
121122,1254.411667
121123,1254.411667
121124,1254.411667
121125,1254.411667
121126,1254.411667
121127,1254.411667
121128,6483.39
121129,6483.39
121130,6483.39
121131,6483.39
121132,6483.39
121133,6483.39
121134,6483.39
121135,6483.39
121136,1010.389583
121137,1010.389583
121138,1010.389583
121139,1010.389583
121140,1010.389583
121141,1010.389583
121142,1010.389583
121143,1010.389583
121144,2533.468333
121145,2533.468333
121146,2533.468333
121147,2533.468333
121148,2533.468333
121149,2533.468333
121150,2533.468333
121151,2533.468333
121152,3749.9325
121153,3749.9325
121154,3749.9325
121155,3749.9325
121156,3749.9325
121157,3749.9325
121158,3749.9325
121159,3749.9325
121160,693.73875
121161,693.73875
121162,693.73875
121163,693.73875
121164,693.73875
121165,693.73875
121166,693.73875
121167,693.73875
121168,11493.30333
121169,11493.30333
121170,11493.30333
121171,10083.15676
121172,10083.15676
121173,10083.15676
121174,10083.15676
121175,10083.15676
121176,1887.686667
121177,1887.686667
121178,1887.686667
121179,1887.686667
121180,1887.686667
121181,1887.686667
121182,1887.686667
121183,1887.686667
121184,6486.463333
121185,6486.463333
121186,6486.463333
121187,6486.463333
121188,6486.463333
121189,6486.463333
121190,6486.463333
121191,6486.463333
121192,2374.461667
121193,2374.461667
121194,2374.461667
121195,2374.461667
121196,2374.461667
121197,2374.461667
121198,2374.461667
121199,2374.461667
121200,3125.7875
121201,3125.7875
121202,3125.7875
121203,3125.7875
121204,3125.7875
121205,3125.7875
121206,3125.7875
121207,3125.7875
121208,10121.67
121209,10121.67
121210,10121.67
121211,10121.67
121212,10121.67
121213,10121.67
121214,10121.67
121215,10121.67
121216,5230.456667
121217,5230.456667
121218,5230.456667
121219,5230.456667
121220,5230.456667
121221,5230.456667
121222,5230.456667
121223,5230.456667
121224,1097.261667
121225,1097.261667
121226,1097.261667
121227,1097.261667
121228,1097.261667
121229,1097.261667
121230,1097.261667
121231,1097.261667
121232,2741.599167
121233,2741.599167
121234,2741.599167
121235,2741.599167
121236,2741.599167
121237,2741.599167
121238,2741.599167
121239,2741.599167
121240,1647.826667
121241,1647.826667
121242,1647.826667
121243,1647.826667
121244,1647.826667
121245,1647.826667
121246,1647.826667
121247,1647.826667
121248,2695.436667
121249,2695.436667
121250,2695.436667
121251,2695.436667
121252,2695.436667
121253,2695.436667
121254,2695.436667
121255,2695.436667
121256,2632.163333
121257,2632.163333
121258,2632.163333
121259,2632.163333
121260,2632.163333
121261,2632.163333
121262,2632.163333
121263,2632.163333
121264,2311.063333
121265,2311.063333
121266,2311.063333
121267,2311.063333
121268,2311.063333
121269,2311.063333
121270,2311.063333
121271,2311.063333
121272,2363.394167
121273,2363.394167
121274,2363.394167
121275,2363.394167
121276,2363.394167
121277,2363.394167
121278,2363.394167
121279,2363.394167
121280,8275.16
121281,8275.16
121282,8275.16
121283,8275.16
121284,8275.16
121285,8275.16
121286,8275.16
121287,8275.16
121288,4242.94
121289,4242.94
121290,4242.94
121291,4242.94
121292,4242.94
121293,4242.94
121294,4242.94
121295,4242.94
121296,5860.291667
121297,5860.291667
121298,5860.291667
121299,5860.291667
121300,5860.291667
121301,5860.291667
121302,5860.291667
121303,5860.291667
121304,2637.834167
121305,2637.834167
121306,2637.834167
121307,2637.834167
121308,2637.834167
121309,2637.834167
121310,2637.834167
121311,2637.834167
121312,3165.901667
121313,3165.901667
121314,3165.901667
121315,3165.901667
